Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.90211844,1.66748726,1.4387548,1.60266948,1.43280828,1.19562042,0.91425121,0.8208648,0.55995965,0.69059998,0.78008586,0.84371674,0.90028721,1.12301207,1.16196096,1.225456,1.06736445,1.26645577,1.00211239,1.00934052,1.00805438,0.89280391,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.25426292,17.00361061,10.99277782,12.44285393,8.85552597,9.6455574,9.88550949,9.44745445,9.33237934,10.03053665,13.19273663,11.89357758,11.83783531,9.88884354,12.08134651,10.14206505,15.31349277,19.17265701,15.51837921,17.16871262,15.17096138,10.14400482,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.26865971,1.35006642,1.46625304,1.47299016,1.36702383,1.03251171,0.98066223,1.03104365,0.93857908,0.82671541,1.09717655,0.90863341,0.9248504,0.97432142,0.95077145,0.76897758,0.77792501,0.63855743,0.67447674,0.57418674,0.94001567,1.05270064,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.51,2.8,3.07,3.65,3.4,3.73,3.88,3.56,3.19,3.85,3.69,3.42,3.74,3.34,3.46,3.69,3.65,3.52,3.5,3.18,3.73,4.09,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.63412821,1.91322362,1.66402185,1.62154937,1.40600681,1.31882441,1.33256018,1.50538909,1.87159979,2.98414969,2.7482419,2.65790033,2.42006803,2.52060986,2.50834441,2.46962833,2.97157669,2.19714189,2.1139648,2.2531426,3.55229998,3.40211678,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.49491978,5.75454044,6.13281536,6.35664082,6.69775248,6.83087873,7.05479813,7.06524611,7.36308718,8.15934658,8.04915714,8.04718018,8.04715538,7.9630537,7.96374893,7.9161911,7.90766859,7.75117588,7.79163742,7.9679575,10.17722607,10.34801674,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5427599,5.96827459,6.32594919,6.52375746,6.60946608,6.63011026,6.81118298,6.91310453,7.2221179,7.8576026,7.91226292,7.89752531,7.87076855,7.91530657,8.22512245,8.4726429,8.6021204,8.57973289,8.55544376,8.63399315,10.69257355,9.61942768,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.82681274,4.39997387,4.64072323,5.03634214,4.34252119,3.50426316,3.69235897,3.63677883,4.57575798,4.71686649,4.74686909,4.8879509,5.18105078,5.39425087,5.49947214,5.6722436,6.03166533,6.11313868,6.2308383,6.25397635,6.54352617,6.93183422,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.01,2.03,1.93,1.9,1.8,1.82,1.93,1.8,1.92,2,2.12,2.09,2.34,2.4,2.31,2.36,2.06,2.01,1.94,2.26,3.12,3.03,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.46942925,2.51605392,2.62352204,2.48979235,2.32455468,2.1404469,2.14605188,2.22354412,2.27406836,2.00319982,1.94035757,2.36059308,2.29996967,2.24557829,0.5876475,2.09905958,1.32797575,1.47112322,2.14044142,1.90440345,2.57219505,1.2054764,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.24563158,0.81175309,1.52382064,1.35364246,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.68673158,1.57415044,1.7021997,1.58931124,1.68924272,1.78806961,1.80019891,1.76966417,1.73616052,1.71152484,2.04132986,1.93289721,2.2328434,1.99598992,2.07598686,2.05326915,2.1333859,2.17300439,2.09256196,2.02046871,1.79064679,1.96210134,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.37196207,2.47797203,2.33098793,2.40408325,1.95299447,1.65503561,1.62575805,1.56395018,1.60281074,1.30869162,1.16217077,1.09211838,1.24131441,0.9796077,0.78348452,0.4330447,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.47394264,1.92502928,1.89818621,1.45376873,1.31544065,1.24335968,1.32859325,1.48783338,1.58524466,1.66772234,1.55979979,1.5735333,1.54221773,1.30987322,1.89382219,2.0905416,1.71430743,2.51039147,2.08801126,2.25831556,3.59903836,2.81654167,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.75335717,2.11995435,1.99866605,2.01785898,2.73114586,1.55090201,1.58191299,1.59848082,1.59427941,0.46116894,0.65268922,0.91339546,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 09/19/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Periodicity,Aggregation method,Statistical concept and methodology,Development relevance,Notes from original source,License URL
SH.XPD.GHED.GD.ZS,CC BY-4.0,Domestic general government health expenditure (% of GDP),Public expenditure on health from domestic sources as a share of the economy as measured by GDP.,"World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database). The data was retrieved on April 15, 2024.",Health: Health systems,Annual,Weighted average,"The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).  The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",The World Health Organization (WHO) has revised health expenditure data using the new international classification for health expenditures in the revised System of Health Accounts (SHA 2011).  WHOs Global Health Expenditure Database in this new version is the reference source for health expenditure for international comparison imbedded in a standardized framework.  The SHA 2011 clarifies the financing mechanisms and introduces new dimensions which improve the comparability of health expenditures in the perspective of universal health coverage.,https://datacatalog.worldbank.org/public-licenses#cc-by
