Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.08276892,5.05207348,4.77135611,4.29918194,4.7002449,5.80518579,6.46332979,6.1131134,5.45476198,5.78845549,6.80890226,6.6959095,6.10853958,5.78252411,5.33653069,5.0745697,4.96169233,3.99788952,4.02080536,3.79834843,4.30198574,4.67196703,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.31,5.73,5.99,6.55,6.17,6.35,6.42,6.02,5.5,6.61,6.81,6.82,7.12,6.94,7.2,7.78,7.55,7.44,7.52,7.09,7.56,8.01,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.37413526,2.48437047,2.71770859,2.64634395,2.46204329,2.32019687,2.3254137,2.56569624,2.92847514,4.04999304,3.87873054,3.67006993,3.33596373,3.50222182,3.53405499,3.46609354,3.89580107,4.00854969,4.09854221,4.38618946,5.82477045,5.30695152,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.12928009,7.34416342,7.65009499,8.05579185,8.30715179,8.36301231,8.62893772,8.62399578,9.02561569,10.04505444,9.92673969,9.92486763,9.95296001,9.87251186,9.86246872,9.79776669,9.72899723,9.5958786,9.73079777,9.95761967,12.15863419,12.36469936,11.34454918,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.49002552,13.16811562,13.9952774,14.50551128,14.55115986,14.57938957,14.70870876,14.91824913,15.20718479,16.20063591,16.19719124,16.13996315,16.11969566,15.99170876,16.19919777,16.49056816,16.80215836,16.76750183,16.62964439,16.66580582,18.75621986,17.3625679,16.57115173,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.21095848,9.79864407,9.68134308,9.61753464,8.30145359,7.75686073,7.74287462,7.49349833,8.12533188,7.9498806,7.91117048,7.94897985,8.06757545,8.11897373,8.07319641,8.29225731,8.67535782,8.82179642,9.01452351,9.39027691,9.13688469,9.3592062,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.12,5.24,5.14,5.19,4.84,4.78,4.75,4.54,4.7,4.8,5.3,5.26,5.55,5.72,4.43,4.74,4.72,4.84,5.08,5.43,6.75,7.74,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.30683255,3.38728333,3.90437746,3.50691938,3.53991532,3.30528617,3.32189322,3.1078558,3.13810205,3.25197887,3.52656102,3.59819388,3.9356277,4.39234495,3.64668846,4.32168293,2.93130064,2.76285458,3.31753612,3.31453276,3.99482441,4.3733778,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.41691327,2.18563724,4.08657551,4.03775549,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.10752726,4.80107498,3.87075853,3.94229889,4.08791971,4.31821251,4.56979847,4.62917614,4.36028337,4.48502922,5.07146072,4.97468519,5.00178242,4.41233158,4.69078779,4.71140909,4.86994743,4.99014759,5.02678823,4.97407484,4.30061865,4.59346437,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.66606569,4.94514799,4.83237982,5.75758314,5.5144043,5.20585251,5.52930164,5.82077599,5.76191616,5.98619986,5.15932894,4.7695322,5.19593525,4.96083164,4.8418045,4.25285673,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.17365646,4.82995701,5.88845205,5.99553585,5.48490572,6.33088684,5.5774231,4.57961416,4.46690989,5.15718842,3.97471905,3.95913363,4.04541731,4.57390451,3.82924223,4.42974281,4.46923161,4.78156233,4.76996708,6.75332499,6.31619787,6.62416458,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.47583866,8.08288383,6.91794872,7.10940313,8.13227272,7.44982719,7.46644735,6.36358309,4.67039156,3.23280239,2.95440149,2.78975058,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 09/19/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Periodicity,Aggregation method,Statistical concept and methodology,Development relevance,Notes from original source,License URL
SH.XPD.CHEX.GD.ZS,CC BY-4.0,Current health expenditure (% of GDP),"Level of current health expenditure expressed as a percentage of GDP.  Estimates of current health expenditures include healthcare goods and services consumed during each year. This indicator does not include capital health expenditures such as buildings, machinery, IT and stocks of vaccines for emergency or outbreaks.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database). The data was retrieved on April 15, 2024.",Health: Health systems,Annual,Weighted average,"The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).  The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",The World Health Organization (WHO) has revised health expenditure data using the new international classification for health expenditures in the revised System of Health Accounts (SHA 2011).  WHOs Global Health Expenditure Database in this new version is the reference source for health expenditure for international comparison imbedded in a standardized framework.  The SHA 2011 clarifies the financing mechanisms and introduces new dimensions which improve the comparability of health expenditures in the perspective of universal health coverage.,https://datacatalog.worldbank.org/public-licenses#cc-by
